GEO_ID,NAME,P1_001N,P1_002N,P1_003N,P1_004N,P1_005N,P1_006N,P1_007N,P1_008N,P1_009N,P1_010N,P1_011N,P1_012N,P1_013N,P1_014N,P1_015N,P1_016N,P1_017N,P1_018N,P1_019N,P1_020N,P1_021N,P1_022N,P1_023N,P1_024N,P1_025N,P1_026N,P1_027N,P1_028N,P1_029N,P1_030N,P1_031N,P1_032N,P1_033N,P1_034N,P1_035N,P1_036N,P1_037N,P1_038N,P1_039N,P1_040N,P1_041N,P1_042N,P1_043N,P1_044N,P1_045N,P1_046N,P1_047N,P1_048N,P1_049N,P1_050N,P1_051N,P1_052N,P1_053N,P1_054N,P1_055N,P1_056N,P1_057N,P1_058N,P1_059N,P1_060N,P1_061N,P1_062N,P1_063N,P1_064N,P1_065N,P1_066N,P1_067N,P1_068N,P1_069N,P1_070N,P1_071N
1500000US421010082003,"Block Group 3, Census Tract 82, Philadelphia County, Pennsylvania",1104,1058,18,1012,2,3,0,23,46,35,18,0,0,0,4,12,0,0,1,0,0,0,0,0,0,10,4,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1500000US421010082004,"Block Group 4, Census Tract 82, Philadelphia County, Pennsylvania",787,752,14,725,2,1,1,9,35,34,7,0,0,0,6,10,3,0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010082005,"Block Group 5, Census Tract 82, Philadelphia County, Pennsylvania",729,705,19,659,5,4,0,18,24,17,5,0,0,0,3,3,5,1,0,0,0,0,0,0,0,7,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010082006,"Block Group 6, Census Tract 82, Philadelphia County, Pennsylvania",1370,1311,22,1255,3,5,0,26,59,51,11,1,0,0,5,14,5,0,12,0,0,3,0,0,0,8,1,0,0,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010082007,"Block Group 7, Census Tract 82, Philadelphia County, Pennsylvania",883,842,13,810,5,1,0,13,41,30,4,0,0,0,4,11,3,1,0,0,1,6,0,0,0,11,7,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010083011,"Block Group 1, Census Tract 83.01, Philadelphia County, Pennsylvania",1276,1231,68,1100,6,30,2,25,45,44,19,1,0,0,4,16,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010083012,"Block Group 2, Census Tract 83.01, Philadelphia County, Pennsylvania",1797,1720,203,1434,3,48,0,32,77,66,27,1,3,0,6,13,5,0,9,2,0,0,0,0,0,11,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010083013,"Block Group 3, Census Tract 83.01, Philadelphia County, Pennsylvania",1237,1196,19,1129,6,20,0,22,41,39,7,1,5,0,3,6,1,0,14,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010083021,"Block Group 1, Census Tract 83.02, Philadelphia County, Pennsylvania",983,958,11,897,2,17,0,31,25,23,6,0,0,0,3,1,10,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010083022,"Block Group 2, Census Tract 83.02, Philadelphia County, Pennsylvania",1982,1881,127,1649,8,70,0,27,101,77,28,6,3,0,4,14,3,0,19,0,0,0,0,0,0,22,11,2,0,4,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010083023,"Block Group 3, Census Tract 83.02, Philadelphia County, Pennsylvania",990,942,17,881,0,31,0,13,48,44,16,0,0,0,3,9,4,0,12,0,0,0,0,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010083024,"Block Group 4, Census Tract 83.02, Philadelphia County, Pennsylvania",1043,992,29,938,1,4,4,16,51,47,25,0,3,0,4,4,0,0,8,2,0,0,0,0,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010084001,"Block Group 1, Census Tract 84, Philadelphia County, Pennsylvania",1107,1051,29,977,9,20,0,16,56,48,17,1,1,0,5,9,1,0,11,2,0,0,1,0,0,8,4,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010084002,"Block Group 2, Census Tract 84, Philadelphia County, Pennsylvania",809,790,39,721,1,18,0,11,19,16,5,0,0,0,2,0,1,0,8,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010084003,"Block Group 3, Census Tract 84, Philadelphia County, Pennsylvania",640,618,10,595,1,7,2,3,22,22,12,0,0,0,3,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010084004,"Block Group 4, Census Tract 84, Philadelphia County, Pennsylvania",762,736,7,674,10,36,0,9,26,25,8,0,2,0,4,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010084005,"Block Group 5, Census Tract 84, Philadelphia County, Pennsylvania",723,690,14,651,0,13,0,12,33,33,21,0,1,0,0,6,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010084006,"Block Group 6, Census Tract 84, Philadelphia County, Pennsylvania",570,554,8,516,3,19,1,7,16,15,5,1,2,0,1,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010085001,"Block Group 1, Census Tract 85, Philadelphia County, Pennsylvania",660,610,113,467,1,19,0,10,50,47,13,3,3,0,12,7,0,1,7,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010085002,"Block Group 2, Census Tract 85, Philadelphia County, Pennsylvania",891,851,151,678,0,12,0,10,40,39,10,1,6,0,14,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010085003,"Block Group 3, Census Tract 85, Philadelphia County, Pennsylvania",887,852,187,608,2,44,0,11,35,34,0,3,5,0,3,7,1,0,12,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010085004,"Block Group 4, Census Tract 85, Philadelphia County, Pennsylvania",782,738,59,645,7,19,0,8,44,35,7,1,2,0,8,4,3,0,5,0,0,1,3,1,0,9,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010085005,"Block Group 5, Census Tract 85, Philadelphia County, Pennsylvania",1239,1182,80,1040,8,35,0,19,57,53,8,1,2,0,7,26,0,0,1,0,0,4,0,4,0,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010085006,"Block Group 6, Census Tract 85, Philadelphia County, Pennsylvania",1009,960,73,801,5,51,5,25,49,49,19,1,2,0,1,22,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010085007,"Block Group 7, Census Tract 85, Philadelphia County, Pennsylvania",1305,1248,47,1116,16,53,3,13,57,54,7,2,1,0,4,33,2,0,4,0,0,0,0,1,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010086011,"Block Group 1, Census Tract 86.01, Philadelphia County, Pennsylvania",1149,1048,414,498,7,91,0,38,101,93,20,2,16,0,36,6,5,0,7,0,0,0,0,1,0,6,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010086012,"Block Group 2, Census Tract 86.01, Philadelphia County, Pennsylvania",2063,1914,1201,352,6,299,0,56,149,131,30,1,30,0,53,6,4,0,6,0,0,0,0,0,1,14,2,1,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010086021,"Block Group 1, Census Tract 86.02, Philadelphia County, Pennsylvania",1419,1292,338,706,8,195,0,45,127,108,32,5,18,1,26,8,2,0,15,0,0,0,0,0,1,11,8,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1500000US421010086022,"Block Group 2, Census Tract 86.02, Philadelphia County, Pennsylvania",1192,1118,359,688,2,52,0,17,74,66,20,2,8,0,14,5,1,0,16,0,0,0,0,0,0,8,1,0,0,3,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010086023,"Block Group 3, Census Tract 86.02, Philadelphia County, Pennsylvania",841,788,190,541,3,35,0,19,53,52,9,7,5,2,13,7,2,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010087011,"Block Group 1, Census Tract 87.01, Philadelphia County, Pennsylvania",1192,1095,828,98,4,144,0,21,97,86,16,8,26,0,30,0,5,0,1,0,0,0,0,0,0,11,3,0,0,0,0,0,4,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010087012,"Block Group 2, Census Tract 87.01, Philadelphia County, Pennsylvania",1229,1155,666,134,7,323,0,25,74,69,9,0,22,0,31,0,0,0,7,0,0,0,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010087013,"Block Group 3, Census Tract 87.01, Philadelphia County, Pennsylvania",1926,1763,766,336,1,578,0,82,163,146,42,3,28,0,41,7,8,0,14,0,0,2,1,0,0,16,6,0,0,3,0,0,2,1,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010087021,"Block Group 1, Census Tract 87.02, Philadelphia County, Pennsylvania",770,692,270,141,0,266,0,15,78,72,13,3,19,1,32,1,1,0,0,1,0,1,0,0,0,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010087022,"Block Group 2, Census Tract 87.02, Philadelphia County, Pennsylvania",1183,1105,583,70,2,395,0,55,78,69,21,5,18,0,23,0,1,0,0,1,0,0,0,0,0,8,2,2,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010087023,"Block Group 3, Census Tract 87.02, Philadelphia County, Pennsylvania",1488,1372,855,115,1,387,0,14,116,105,6,5,40,0,49,3,0,0,2,0,0,0,0,0,0,9,3,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010088011,"Block Group 1, Census Tract 88.01, Philadelphia County, Pennsylvania",1600,1487,612,144,5,689,3,34,113,101,12,1,32,0,47,2,1,1,2,1,0,0,0,0,2,11,2,3,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010088021,"Block Group 1, Census Tract 88.02, Philadelphia County, Pennsylvania",1023,897,565,64,3,236,2,27,126,118,11,8,37,0,55,0,1,2,3,0,0,1,0,0,0,6,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010088022,"Block Group 2, Census Tract 88.02, Philadelphia County, Pennsylvania",1431,1374,427,300,0,630,0,17,57,52,12,2,9,0,16,7,3,0,1,0,0,0,0,2,0,5,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010088023,"Block Group 3, Census Tract 88.02, Philadelphia County, Pennsylvania",1179,1049,659,73,4,272,0,41,130,125,28,4,40,0,35,0,4,0,8,1,0,3,2,0,0,4,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010088024,"Block Group 4, Census Tract 88.02, Philadelphia County, Pennsylvania",1820,1685,627,335,5,638,0,80,135,129,29,4,33,0,57,1,3,0,2,0,0,0,0,0,0,6,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010088025,"Block Group 5, Census Tract 88.02, Philadelphia County, Pennsylvania",1127,1027,567,72,0,364,2,22,100,100,8,17,33,0,34,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010090001,"Block Group 1, Census Tract 90, Philadelphia County, Pennsylvania",2323,2266,1372,195,1,568,0,130,57,56,8,7,15,0,21,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010090002,"Block Group 2, Census Tract 90, Philadelphia County, Pennsylvania",1900,1771,1225,229,4,260,0,53,129,119,12,11,40,0,39,0,4,0,8,0,0,1,0,1,3,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010090003,"Block Group 3, Census Tract 90, Philadelphia County, Pennsylvania",3471,3358,2186,312,3,707,0,150,113,106,24,8,33,1,38,1,0,0,0,0,0,0,0,1,0,7,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010091001,"Block Group 1, Census Tract 91, Philadelphia County, Pennsylvania",983,936,492,210,4,186,0,44,47,44,10,1,4,0,20,7,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010091002,"Block Group 2, Census Tract 91, Philadelphia County, Pennsylvania",1397,1316,642,278,1,369,1,25,81,74,13,2,15,0,28,0,7,0,8,0,0,0,0,0,1,7,0,0,0,2,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010091003,"Block Group 3, Census Tract 91, Philadelphia County, Pennsylvania",1554,1472,372,687,5,366,1,41,82,75,13,7,10,0,21,5,5,0,7,0,0,1,5,1,0,7,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010092001,"Block Group 1, Census Tract 92, Philadelphia County, Pennsylvania",1773,1678,234,1219,9,176,3,37,95,75,18,5,10,0,14,8,2,0,13,4,0,0,0,1,0,19,12,0,0,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010092002,"Block Group 2, Census Tract 92, Philadelphia County, Pennsylvania",2201,2068,660,953,4,387,1,63,133,122,36,9,18,1,16,13,6,0,17,2,0,1,0,1,2,10,3,1,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1500000US421010093001,"Block Group 1, Census Tract 93, Philadelphia County, Pennsylvania",599,574,28,510,0,18,0,18,25,22,4,0,2,0,2,7,0,0,7,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010093002,"Block Group 2, Census Tract 93, Philadelphia County, Pennsylvania",890,827,31,771,0,8,0,17,63,56,24,0,3,0,12,9,0,2,4,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010093003,"Block Group 3, Census Tract 93, Philadelphia County, Pennsylvania",741,696,71,594,5,12,0,14,45,38,7,1,5,0,11,5,2,1,6,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010093004,"Block Group 4, Census Tract 93, Philadelphia County, Pennsylvania",799,766,30,713,4,6,0,13,33,29,15,0,4,0,0,7,0,0,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010093005,"Block Group 5, Census Tract 93, Philadelphia County, Pennsylvania",1232,1181,48,1105,1,11,0,16,51,44,22,1,2,0,1,3,0,0,13,0,0,2,0,0,0,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010094001,"Block Group 1, Census Tract 94, Philadelphia County, Pennsylvania",626,587,1,558,1,10,0,17,39,31,15,0,2,0,0,9,0,0,5,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010094002,"Block Group 2, Census Tract 94, Philadelphia County, Pennsylvania",1258,1219,31,1151,0,8,0,29,39,33,16,0,3,0,3,7,2,0,2,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010094003,"Block Group 3, Census Tract 94, Philadelphia County, Pennsylvania",592,572,2,540,0,26,0,4,20,15,9,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010094004,"Block Group 4, Census Tract 94, Philadelphia County, Pennsylvania",1290,1244,41,1177,1,14,0,11,46,44,22,0,2,0,2,11,4,1,1,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010095001,"Block Group 1, Census Tract 95, Philadelphia County, Pennsylvania",684,665,0,652,2,0,0,11,19,19,5,0,0,0,2,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010095002,"Block Group 2, Census Tract 95, Philadelphia County, Pennsylvania",845,820,13,787,7,1,0,12,25,22,12,0,0,0,0,7,2,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010095003,"Block Group 3, Census Tract 95, Philadelphia County, Pennsylvania",1760,1685,9,1631,9,13,0,23,75,70,30,0,0,0,5,25,1,1,8,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010096001,"Block Group 1, Census Tract 96, Philadelphia County, Pennsylvania",1197,1149,11,1093,0,6,0,39,48,42,9,0,0,0,7,21,1,0,3,0,0,0,0,0,1,6,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010096002,"Block Group 2, Census Tract 96, Philadelphia County, Pennsylvania",752,706,15,652,0,31,0,8,46,40,14,0,0,0,1,19,1,0,5,0,0,0,0,0,0,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010096003,"Block Group 3, Census Tract 96, Philadelphia County, Pennsylvania",867,840,11,817,5,1,0,6,27,19,10,0,0,0,2,0,3,0,4,0,0,0,0,0,0,7,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010096004,"Block Group 4, Census Tract 96, Philadelphia County, Pennsylvania",734,696,14,666,0,11,0,5,38,31,16,0,0,0,1,9,1,0,4,0,0,0,0,0,0,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010096005,"Block Group 5, Census Tract 96, Philadelphia County, Pennsylvania",725,694,19,657,0,10,0,8,31,24,17,0,0,0,0,2,0,0,3,0,0,0,0,0,2,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010098011,"Block Group 1, Census Tract 98.01, Philadelphia County, Pennsylvania",1029,986,137,821,0,13,0,15,43,40,18,1,0,0,5,1,3,6,3,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010098012,"Block Group 2, Census Tract 98.01, Philadelphia County, Pennsylvania",1177,1130,105,975,4,35,0,11,47,38,16,0,0,0,10,3,2,3,2,0,0,0,0,2,0,8,2,1,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010098021,"Block Group 1, Census Tract 98.02, Philadelphia County, Pennsylvania",1848,1796,128,1621,1,20,0,26,52,47,14,0,4,0,11,5,1,1,6,0,0,0,2,3,0,5,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010098022,"Block Group 2, Census Tract 98.02, Philadelphia County, Pennsylvania",1968,1905,155,1702,6,21,0,21,63,49,12,0,0,0,11,13,2,0,10,0,0,0,1,0,0,13,5,1,0,3,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010098023,"Block Group 3, Census Tract 98.02, Philadelphia County, Pennsylvania",1679,1606,123,1424,7,29,0,23,73,66,27,0,3,0,13,3,3,2,15,0,0,0,0,0,0,5,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US421010100001,"Block Group 1, Census Tract 100, Philadelphia County, Pennsylvania",1389,1330,119,1167,7,13,0,24,59,48,12,0,1,0,4,7,0,4,20,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
